,osmid,label
7233,2153156518,0.0
7234,2153156521,0.0
7235,5813691633,1.0
7236,4602705518,2.0
7237,2154852773,1.0
7238,2309304494,0.0
7239,2692556733,1.0
7240,6435398686,1.0
7241,6435398685,1.0
7242,6435398694,1.0
7243,6435398730,1.0
7244,6435398731,1.0
7245,5735403382,1.0
7246,5735402705,0.0
7247,5735403376,1.0
7248,5735403377,0.0
7249,5737753358,1.0
7250,5781192505,0.0
7251,6772503853,0.0
7252,1628403476,0.0
7253,5781192504,0.0
7254,6772503854,0.0
7255,2304475229,0.0
7256,2370221554,0.0
7257,11505445568,3.0
7258,2341504791,3.0
7259,2304475232,3.0
7260,2299061099,1.0
7261,8366288666,0.0
7262,8366244657,1.0
7263,8366244662,1.0
7264,7791472523,0.0
7265,366376836,1.0
7266,366378548,1.0
7267,2304436089,1.0
7268,2153453369,2.0
7269,2153453368,1.0
7270,2297805001,2.0
7271,366470199,0.0
7272,366388704,0.0
7273,2302095145,2.0
7274,2306071199,2.0
7275,2156217870,3.0
7276,5780545604,3.0
7277,2350639273,3.0
7278,2156217922,3.0
7279,5780545557,3.0
7280,5811554651,0.0
7281,2340178573,0.0
7282,5811554567,0.0
7283,5811554647,2.0
7284,11396047709,0.0
7285,2348744858,0.0
7286,842051626,0.0
7287,842051638,0.0
7288,1768271026,1.0
7289,2348752568,1.0
7290,2334074253,3.0
7291,2345118592,0.0
7292,2334074252,0.0
7293,5788761078,0.0
7294,366385658,3.0
7295,2154852558,2.0
7296,2156216823,2.0
7297,2156217126,2.0
7298,2156217010,2.0
7299,2156216763,2.0
7300,2159586058,0.0
7301,7546641357,0.0
7302,7546641356,0.0
7303,2385972949,2.0
7304,714480513,0.0
7305,2153158394,0.0
7306,8370378439,0.0
7307,8354054037,0.0
7308,2934003299,0.0
7309,2934003298,0.0
7310,2153156698,0.0
7311,2153156771,0.0
7312,2153156721,0.0
7313,5168393227,0.0
7314,5168393232,0.0
7315,2993488900,1.0
7316,366450057,1.0
7317,8359494455,1.0
7318,366420766,1.0
7319,366412216,1.0
7320,9648087597,0.0
7321,8367041479,0.0
7322,9997729935,0.0
7323,11157910474,0.0
7324,366415389,0.0
7325,2527497641,1.0
7326,1768313271,0.0
7327,1768313270,0.0
7328,2527497666,1.0
7329,2527497653,1.0
7330,366443035,1.0
7331,2302095147,1.0
7332,366411844,2.0
7333,366441191,2.0
7334,366469474,2.0
7335,7976163274,3.0
7336,5794863993,0.0
7337,5794863995,0.0
7338,7808988526,3.0
7339,5794864108,3.0
7340,2210786267,0.0
7341,11954983237,0.0
7342,2154851188,0.0
7343,2350291039,0.0
7344,1756318875,0.0
7345,2156217887,0.0
7346,2303264097,0.0
7347,2156217892,0.0
7348,2305841742,0.0
7349,2156217823,0.0
7350,5731642981,1.0
7351,5731642977,1.0
7352,5731642982,0.0
7353,3828041608,1.0
7354,5788334694,1.0
7355,2154852360,0.0
7356,5464034525,0.0
7357,5800435971,0.0
7358,10087121159,0.0
7359,2154852337,0.0
7360,7353097988,1.0
7361,11711744703,1.0
7362,2993488901,1.0
7363,2993488899,1.0
7364,2993493058,1.0
7365,366428256,0.0
7366,9331243785,0.0
7367,11636765750,1.0
7368,2210760916,1.0
7369,2153158492,1.0
7370,1628403392,0.0
7371,12120894718,0.0
7372,10705834255,0.0
7373,8347596165,0.0
7374,5794957714,0.0
7375,715729869,3.0
7376,366476602,3.0
7377,2304474781,3.0
7378,2299061036,3.0
7379,8367041431,3.0
7380,5811875275,0.0
7381,5811763196,0.0
7382,7791472586,0.0
7383,5811875272,0.0
7384,12104042028,0.0
7385,2153158376,0.0
7386,2153158370,0.0
7387,2153158405,0.0
7388,2153158436,0.0
7389,2153158435,0.0
7390,2153158558,1.0
7391,5788299687,0.0
7392,7790226200,0.0
7393,1768341193,0.0
7394,1767857978,1.0
7395,2299061102,3.0
7396,2303431371,3.0
7397,10177773592,3.0
7398,12014532408,3.0
7399,2592267511,1.0
7400,2592267509,1.0
7401,366462428,1.0
7402,366477404,1.0
7403,366469151,1.0
7404,3664158272,3.0
7405,3664158271,3.0
7406,3664158274,3.0
7407,2303353073,3.0
7408,5781144996,3.0
7409,2153453645,1.0
7410,2299061018,3.0
7411,2159588306,2.0
7412,2159588276,2.0
7413,2159588281,2.0
7414,7771265920,3.0
7415,7771265925,3.0
7416,9743546261,3.0
7417,366479209,3.0
7418,7771265922,3.0
7419,366411442,3.0
7420,5850877262,3.0
7421,8347545989,3.0
7422,366374435,3.0
7423,366459372,3.0
7424,5788305885,2.0
7425,5788305890,2.0
7426,5788305891,2.0
7427,5788305904,2.0
7428,5788305886,2.0
7429,5786313996,3.0
7430,366474098,3.0
7431,5786314219,3.0
7432,5786313003,3.0
7433,366412374,3.0
7434,5778529145,3.0
7435,2427534170,3.0
7436,8344770122,3.0
7437,5778529143,3.0
7438,8344848671,3.0
7439,7781434555,3.0
7440,366469163,3.0
7441,8344805065,3.0
7442,8344805066,3.0
7443,7781434547,3.0
7444,8813576081,3.0
7445,6649986945,3.0
7446,8813582356,3.0
7447,366404717,3.0
7448,6649986930,3.0
7449,7781801799,3.0
7450,2414073003,3.0
7451,7781801793,3.0
7452,7781852204,3.0
7453,8819655516,3.0
7454,5783349937,3.0
7455,5783349931,3.0
7456,5783350661,3.0
7457,5783349944,3.0
7458,5783349869,3.0
7459,5780763563,3.0
7460,5780763568,3.0
7461,5783350662,3.0
7462,5780763553,3.0
7463,366385220,3.0
7464,7240832695,3.0
7465,5785398291,3.0
7466,7240832706,3.0
7467,7201144950,3.0
7468,7240843258,3.0
7469,2426566879,3.0
7470,366452626,3.0
7471,366468853,3.0
7472,366384420,2.0
7473,8347594265,3.0
7474,5788718275,3.0
7475,2427532409,3.0
7476,5788718277,3.0
7477,8344780287,3.0
7478,366438248,3.0
7479,7768157931,3.0
7480,8347652316,3.0
7481,7768162758,3.0
7482,2414079769,3.0
7483,8816400403,3.0
7484,366450922,3.0
7485,5794854581,3.0
7486,5794854775,3.0
7487,5788289643,3.0
7488,5788289640,3.0
7489,8348779384,3.0
7490,8348779383,3.0
7491,8813613331,3.0
7492,8813613332,3.0
7493,8813613336,3.0
7494,366473326,3.0
7495,7714456556,3.0
7496,4089333053,3.0
7497,3183961713,3.0
7498,7714456563,3.0
7499,366412779,3.0
7500,7770682796,3.0
7501,366452978,3.0
7502,366434975,3.0
7503,366368406,3.0
7504,5794752046,3.0
7505,5794752034,3.0
7506,7781479527,3.0
7507,7781479529,3.0
7508,5794752051,3.0
7509,6615953101,3.0
7510,6615953100,3.0
7511,5788668600,3.0
7512,5778529562,3.0
7513,5788668576,3.0
7514,7711515046,3.0
7515,7711592305,3.0
7516,7711592321,3.0
7517,366442476,3.0
7518,5877813095,3.0
7519,7766347636,1.0
7520,7767847442,1.0
7521,7767895299,1.0
7522,7767895298,1.0
7523,7766347638,1.0
7524,8347575812,3.0
7525,5798011124,3.0
7526,5798011123,3.0
7527,5496838833,3.0
7528,366458015,3.0
7529,7745674736,3.0
7530,7745656116,3.0
7531,7745639885,3.0
7532,7745610277,3.0
7533,7745610280,3.0
7534,2414072981,3.0
7535,2414072968,3.0
7536,8345662153,3.0
7537,8345662154,3.0
7538,8819493194,3.0
7539,2427536394,3.0
7540,2427536398,3.0
7541,5795063225,3.0
7542,8359513439,3.0
7543,366447201,3.0
7544,8367134265,3.0
7545,7781379930,3.0
7546,7781379928,3.0
7547,8366792942,3.0
7548,366464862,3.0
7549,7711599447,3.0
7550,7711599405,3.0
7551,7711599453,3.0
7552,7711599450,3.0
7553,7711599445,3.0
7554,5785713820,3.0
7555,5785713814,3.0
7556,5785713767,3.0
7557,5785443726,3.0
7558,8345220962,3.0
7559,5780763381,3.0
7560,7239563949,3.0
7561,5780763588,3.0
7562,5780763391,3.0
7563,5780763282,3.0
7564,2414085391,3.0
7565,6616504600,3.0
7566,2414200754,3.0
7567,11553372024,1.0
7568,8816338246,1.0
7569,6656634170,3.0
7570,5778529139,3.0
7571,2427537621,3.0
7572,7737873239,3.0
7573,2427537627,3.0
7574,366441815,3.0
7575,11921728114,3.0
7576,7782208968,3.0
7577,7782208964,3.0
7578,11957702771,3.0
7579,7711747841,3.0
7580,366456061,3.0
7581,8348335106,3.0
7582,4089317693,3.0
7583,7711747846,3.0
7584,5785371882,2.0
7585,5785713765,2.0
7586,5785712151,2.0
7587,5785371873,2.0
7588,5785398051,3.0
7589,7781543948,3.0
7590,7781543952,3.0
7591,7781543943,3.0
7592,9662298611,3.0
7593,7737751458,3.0
7594,5786405440,3.0
7595,5786405442,3.0
7596,5786405479,3.0
7597,5786405445,3.0
7598,8817294480,3.0
7599,2419556789,3.0
7600,8366441020,3.0
7601,8366441021,3.0
7602,7744521699,3.0
7603,7854978478,3.0
7604,7240860428,3.0
7605,5785736903,2.0
7606,5785736907,2.0
7607,5785736920,2.0
7608,8447594155,2.0
7609,5778480799,3.0
7610,5778443922,3.0
7611,5778443903,3.0
7612,5789185122,3.0
7613,5789185121,3.0
7614,8347604184,2.0
7615,7692707067,2.0
7616,7692707069,2.0
7617,366465894,2.0
7618,7692707065,2.0
7619,366437463,1.0
7620,7695568434,1.0
7621,5147896481,1.0
7622,7695568432,1.0
7623,6649562121,1.0
7624,7711466588,3.0
7625,7711466589,3.0
7626,7711466585,3.0
7627,9663279347,3.0
7628,8359702714,3.0
7629,7771371994,3.0
7630,9743546273,3.0
7631,6616142189,3.0
7632,3714421013,3.0
7633,366405530,3.0
7634,5788341218,2.0
7635,5788341215,3.0
7636,5788668638,2.0
7637,5788668636,2.0
7638,7770682808,3.0
7639,8347820219,3.0
7640,2427677911,3.0
7641,2427677888,3.0
7642,2427677899,3.0
7643,5788668381,3.0
7644,1413456787,3.0
7645,8813647899,3.0
7646,8813647894,3.0
7647,7239531375,3.0
7648,366375867,3.0
7649,7784665016,3.0
7650,7782185568,3.0
7651,366421443,3.0
7652,366440481,3.0
7653,366441358,3.0
7654,7757637924,3.0
7655,366458865,3.0
7656,7757637921,3.0
7657,7757637920,3.0
7658,7757637933,3.0
7659,5778335680,3.0
7660,5778335674,3.0
7661,2414291426,3.0
7662,5778335681,3.0
7663,5778699457,3.0
7664,8820218683,1.0
7665,8348480126,1.0
7666,8348480125,1.0
7667,366458328,1.0
7668,8347632720,1.0
7669,5797630764,3.0
7670,8814130879,3.0
7671,5797630775,3.0
7672,5794959107,3.0
7673,5794959104,3.0
7674,7711802553,3.0
7675,7711802555,3.0
7676,4089317738,3.0
7677,366379857,3.0
7678,7711802547,3.0
7679,5778529556,3.0
7680,5778529574,3.0
7681,9734580176,3.0
7682,9734580177,3.0
7683,5778529572,3.0
7684,5797450247,3.0
7685,5797456055,3.0
7686,5797450249,3.0
7687,366458212,3.0
7688,2415992348,3.0
7689,366406002,3.0
7690,366403263,3.0
7691,366420981,3.0
7692,366385456,3.0
7693,366469152,3.0
7694,2425006810,2.0
7695,7771030359,2.0
7696,6618653714,2.0
7697,7771077435,2.0
7698,7771030343,2.0
7699,8366255128,3.0
7700,7737472779,3.0
7701,7737472781,3.0
7702,366442764,3.0
7703,8366239886,3.0
7704,366412576,3.0
7705,8816322942,3.0
7706,7693065607,1.0
7707,7767804642,1.0
7708,7693065636,3.0
7709,5780906646,3.0
7710,5780906638,3.0
7711,5781165902,3.0
7712,8344907077,3.0
7713,10801334818,3.0
7714,366420453,3.0
7715,366449319,3.0
7716,366458185,3.0
7717,8448305013,3.0
7718,7201246791,3.0
7719,5778202164,3.0
7720,2092411428,3.0
7721,5778445105,3.0
7722,5778772984,3.0
7723,2092411422,3.0
7724,366379908,2.0
7725,7692989011,2.0
7726,7692958472,2.0
7727,8344933691,2.0
7728,7692989016,2.0
7729,7771371985,3.0
7730,3714422630,3.0
7731,7771341144,3.0
7732,2412887347,3.0
7733,366477061,3.0
7734,4089317746,3.0
7735,7711793357,3.0
7736,7711793358,3.0
7737,366368379,3.0
7738,7711822016,3.0
7739,366381496,3.0
7740,7770357262,3.0
7741,9659976643,3.0
7742,366444512,3.0
7743,7770357259,3.0
7744,7711117756,1.0
7745,366381664,1.0
7746,8348256894,1.0
7747,7711117757,1.0
7748,7711117758,1.0
7749,7768162723,1.0
7750,8366495586,3.0
7751,8366495588,3.0
7752,8366487845,3.0
7753,3072513116,3.0
7754,8348338040,3.0
7755,8348465828,3.0
7756,8348465836,3.0
7757,8348399517,3.0
7758,8348380210,3.0
7759,5794918011,3.0
7760,5794918022,3.0
7761,5794918023,3.0
7762,7737751477,3.0
7763,5794918048,3.0
7764,5800066804,1.0
7765,5437428289,1.0
7766,5437428284,1.0
7767,8477869283,1.0
7768,8477869281,1.0
7769,5795162214,3.0
7770,5795191504,3.0
7771,5795191482,3.0
7772,5795191513,3.0
7773,5795191520,3.0
7774,5788341298,3.0
7775,8817762773,3.0
7776,8817762777,3.0
7777,5788341273,3.0
7778,5788305773,3.0
7779,8344538735,3.0
7780,2427538872,3.0
7781,2427532403,3.0
7782,2427532399,3.0
7783,366382478,3.0
7784,7781852220,3.0
7785,366429322,3.0
7786,8819564336,3.0
7787,8819564338,3.0
7788,366476478,3.0
7789,366421710,2.0
7790,8345046476,2.0
7791,366423878,2.0
7792,8344865669,2.0
7793,11780293242,2.0
7794,7373445089,3.0
7795,7373445090,3.0
7796,8820339170,3.0
7797,8366053004,3.0
7798,5877813169,3.0
7799,5786468446,0.0
7800,7533759155,0.0
7801,7533759176,0.0
7802,7533760249,0.0
7803,7533759180,0.0
7804,366404066,3.0
7805,8348690955,3.0
7806,11921728096,3.0
7807,8348756677,3.0
7808,8348756678,3.0
7809,366451096,3.0
7810,366412895,3.0
7811,8347614747,3.0
7812,9717017778,1.0
7813,7695682344,3.0
7814,5938083918,0.0
7815,5850877305,0.0
7816,5850877304,0.0
7817,366447512,0.0
7818,5938083908,0.0
7819,8344737940,3.0
7820,7737995404,3.0
7821,7737995408,3.0
7822,366409418,3.0
7823,7711599438,3.0
7824,366440093,3.0
7825,366393409,3.0
7826,366380741,3.0
7827,7738022008,3.0
7828,7738022017,3.0
7829,8344772447,3.0
7830,366457431,3.0
7831,366439920,3.0
7832,366466150,3.0
7833,11780260703,3.0
7834,7781479551,3.0
7835,366409764,3.0
7836,8819668384,3.0
7837,7781434557,3.0
7838,7781434560,3.0
7839,5788571727,3.0
7840,2417264213,3.0
7841,5788668373,3.0
7842,7757151441,3.0
7843,5788668563,3.0
7844,7762484184,0.0
7845,7762490688,0.0
7846,7762490686,0.0
7847,7762498671,0.0
7848,7762484181,0.0
7849,5496882702,3.0
7850,5496882686,3.0
7851,5789116752,3.0
7852,5789116735,3.0
7853,9562716056,3.0
7854,366467045,3.0
7855,366388569,3.0
7856,6609015338,3.0
7857,8347624379,3.0
7858,9717015749,3.0
7859,9774446323,3.0
7860,7768164325,3.0
7861,6649828895,3.0
7862,8348346243,3.0
7863,8819408549,3.0
7864,7246145448,3.0
7865,7757637915,3.0
7866,7757637916,3.0
7867,7246145449,3.0
7868,8813657245,3.0
7869,7781414022,3.0
7870,366410643,3.0
7871,366439540,3.0
7872,366438627,3.0
7873,366382179,3.0
7874,8347692290,3.0
7875,8347692294,3.0
7876,2427557566,3.0
7877,8347692312,3.0
7878,2427557550,3.0
7879,8366478740,3.0
7880,366473805,3.0
7881,5780675983,3.0
7882,366373247,3.0
7883,5780703010,3.0
7884,8816322082,1.0
7885,7762871807,1.0
7886,8816322102,1.0
7887,7762871814,1.0
7888,8816322918,1.0
7889,2417297468,3.0
7890,2417297460,3.0
7891,2417297474,3.0
7892,366427928,3.0
7893,2417264421,3.0
7894,2414291414,3.0
7895,10964602270,3.0
7896,5778772992,3.0
7897,5778772994,3.0
7898,10964602269,3.0
7899,4089333068,3.0
7900,7714456550,3.0
7901,7717512822,3.0
7902,7714331568,3.0
7903,5783421886,3.0
7904,8366075804,3.0
7905,8345061930,3.0
7906,8367250858,3.0
7907,5783421910,3.0
7908,8344496186,3.0
7909,366419271,3.0
7910,10758962559,3.0
7911,8344633101,3.0
7912,8344633092,3.0
7913,8349300688,1.0
7914,7711170853,1.0
7915,7695644078,1.0
7916,7738064610,1.0
7917,7695682345,3.0
7918,366434927,3.0
7919,7757672632,3.0
7920,7757672636,3.0
7921,8344899980,3.0
7922,8370307991,3.0
7923,8816349375,1.0
7924,8344615153,1.0
7925,7767847402,1.0
7926,8344615171,1.0
7927,7693065653,1.0
7928,10921550291,3.0
7929,7714085593,3.0
7930,7711549183,3.0
7931,7711592285,3.0
7932,7711599398,3.0
7933,7717935082,1.0
7934,5437428286,1.0
7935,5437428440,1.0
7936,4746975940,1.0
7937,7717917965,1.0
7938,7239649810,3.0
7939,7239649815,3.0
7940,7239649801,3.0
7941,7239649793,3.0
7942,7239649795,3.0
7943,7240831382,3.0
7944,8345213387,3.0
7945,8813612252,3.0
7946,10801445389,3.0
7947,10801445375,3.0
7948,8348707866,0.0
7949,8348707865,0.0
7950,8348734151,0.0
7951,7762470019,0.0
7952,8816751887,0.0
7953,7724639574,3.0
7954,2415519968,3.0
7955,4017409422,3.0
7956,5780531764,3.0
7957,4017409421,3.0
7958,2414093666,3.0
7959,2414201424,3.0
7960,2414093687,3.0
7961,2414080252,3.0
7962,2414079742,3.0
7963,8367024893,1.0
7964,7717917970,1.0
7965,5800067769,1.0
7966,5800067767,1.0
7967,9746981826,1.0
7968,7711170848,1.0
7969,366433618,1.0
7970,366447708,1.0
7971,7711170836,1.0
7972,366421280,1.0
7973,411921683,0.0
7974,5769504920,0.0
7975,411920273,0.0
7976,411921684,1.0
7977,9577183454,2.0
7978,411919086,2.0
7979,411919080,2.0
7980,411919189,2.0
7981,366476402,2.0
7982,411922473,2.0
7983,411918826,2.0
7984,4605588256,3.0
7985,411918836,3.0
7986,411924316,3.0
7987,411924332,3.0
7988,411917959,2.0
7989,6477464072,2.0
7990,411926343,2.0
7991,411923970,2.0
7992,411923966,2.0
7993,5778212578,1.0
7994,701666216,2.0
7995,6573748228,1.0
7996,411926052,1.0
7997,411919202,2.0
7998,7822938322,1.0
7999,411919021,1.0
8000,411918973,1.0
8001,411918996,0.0
8002,411923930,0.0
8003,411926667,1.0
8004,411925335,1.0
8005,411925919,0.0
8006,411924053,1.0
8007,411925926,1.0
8008,5778872976,1.0
8009,411918560,1.0
8010,411918562,1.0
8011,2036141730,1.0
8012,411926532,1.0
8013,2364059999,2.0
8014,411921413,2.0
8015,411920209,2.0
8016,5762610083,2.0
8017,411920211,2.0
8018,411923825,2.0
8019,2614395055,3.0
8020,4614090211,3.0
8021,6789047627,3.0
8022,2614395057,3.0
8023,4901270458,0.0
8024,4901270456,0.0
8025,4901270462,0.0
8026,4901270461,0.0
8027,4901270457,0.0
8028,366449704,0.0
8029,5716927839,0.0
8030,5455592994,0.0
8031,5886777909,0.0
8032,5455592993,0.0
8033,4962943084,2.0
8034,5917810012,2.0
8035,5917810011,3.0
8036,5738388275,3.0
8037,5738388279,3.0
8038,366463269,0.0
8039,2471782027,0.0
8040,5750733954,0.0
8041,2471782050,0.0
8042,5750733955,0.0
8043,3138809763,0.0
8044,5742817878,0.0
8045,5742817879,0.0
8046,3138809755,2.0
8047,11050627978,2.0
8048,5940794093,3.0
8049,5940794094,2.0
8050,5940794095,3.0
8051,5940794104,2.0
8052,4950373162,3.0
8053,5750488122,3.0
8054,366405963,3.0
8055,366392045,3.0
8056,5717115997,3.0
8057,5753230622,3.0
8058,5752843110,0.0
8059,5737989563,3.0
8060,5793457562,3.0
8061,5752843107,0.0
8062,5752843105,0.0
8063,5902183232,3.0
8064,5736013567,3.0
8065,4423129687,0.0
8066,5902183236,3.0
8067,5902183233,3.0
8068,5738046809,0.0
8069,5738089221,0.0
8070,5738046807,0.0
8071,3242683112,0.0
8072,3242683108,0.0
8073,5792396325,0.0
8074,4901255226,0.0
8075,4901255241,0.0
8076,4901194482,0.0
8077,4901255223,0.0
8078,4903055235,0.0
8079,3242682763,3.0
8080,3242682762,0.0
8081,3242682765,3.0
8082,3242682769,3.0
8083,4440317113,2.0
8084,4444946068,2.0
8085,4444946046,2.0
8086,4440317107,2.0
8087,4444946085,2.0
8088,5769490277,0.0
8089,5769490279,0.0
8090,5769490322,0.0
8091,5769490266,0.0
8092,5769490295,0.0
8093,3640191575,3.0
8094,3640191573,3.0
8095,4672023662,3.0
8096,3807705410,3.0
8097,3807705412,0.0
8098,5920982712,0.0
8099,5920982715,0.0
8100,5762619775,0.0
8101,5151366709,0.0
8102,5920982716,0.0
8103,2269043918,3.0
8104,2269044539,3.0
8105,2269043894,3.0
8106,366372346,3.0
8107,5750699243,3.0
8108,366428593,0.0
8109,5721506146,0.0
8110,5740052770,0.0
8111,366429903,3.0
8112,5818202711,2.0
8113,5818202712,2.0
8114,2471773879,2.0
8115,5818202710,2.0
8116,5818202707,2.0
8117,4905117737,0.0
8118,5888387524,0.0
8119,5888387525,0.0
8120,4905117739,0.0
8121,4905117729,0.0
8122,3928816502,0.0
8123,3928816508,0.0
8124,5783267558,0.0
8125,5783267555,0.0
8126,5783267557,0.0
8127,2871641652,3.0
8128,4962942793,3.0
8129,11412513001,3.0
8130,11412513000,3.0
8131,4978544565,3.0
8132,5748699829,1.0
8133,2871641659,2.0
8134,5748699846,0.0
8135,5748699828,2.0
8136,5748699220,2.0
8137,5719317997,1.0
8138,4448584535,1.0
8139,366436270,1.0
8140,10600833968,1.0
8141,11237598305,1.0
8142,5769487960,0.0
8143,5769524929,0.0
8144,5769558628,2.0
8145,5769490303,0.0
8146,5769524928,0.0
8147,3342343889,2.0
8148,3342343820,2.0
8149,5735781183,2.0
8150,3342343800,3.0
8151,3342343838,3.0
8152,5893932271,0.0
8153,10211804562,0.0
8154,5748260078,0.0
8155,5750487894,0.0
8156,5755332258,0.0
8157,3296717336,0.0
8158,3296717347,0.0
8159,3296717322,0.0
8160,366477808,0.0
8161,5765428386,1.0
8162,4069466108,1.0
8163,6627072270,1.0
8164,2247676725,1.0
8165,4069469193,1.0
8166,2871637982,3.0
8167,2289950125,2.0
8168,4069486230,2.0
8169,4069486220,0.0
8170,4069486262,3.0
8171,5757466451,0.0
8172,5757503388,0.0
8173,5757503384,0.0
8174,5757466453,0.0
8175,5757466454,0.0
8176,366369383,1.0
8177,2210725745,3.0
8178,2240590640,3.0
8179,366478779,3.0
8180,378247852,1.0
8181,5769496305,2.0
8182,5769496329,2.0
8183,5769496310,2.0
8184,5769496267,2.0
8185,5769496332,2.0
8186,5763250932,0.0
8187,11521933146,0.0
8188,7813947291,0.0
8189,4551372403,0.0
8190,5762960033,0.0
8191,5763268861,3.0
8192,5758077397,3.0
8193,5758077396,3.0
8194,2325318727,3.0
8195,5758077621,3.0
8196,5655530162,0.0
8197,7788507226,0.0
8198,11414894553,0.0
8199,7792247732,0.0
8200,7788507229,0.0
8201,2869793025,0.0
8202,11411839448,0.0
8203,11411839449,0.0
8204,5733210118,0.0
8205,5733145694,0.0
8206,2247611225,0.0
8207,2871644081,0.0
8208,5755090040,0.0
8209,5755363276,3.0
8210,8359799052,0.0
8211,5769401765,1.0
8212,11027033619,3.0
8213,5769401809,1.0
8214,8365959585,3.0
8215,5769401503,3.0
8216,2289948703,3.0
8217,11138403585,2.0
8218,8366329161,2.0
8219,5303276427,2.0
8220,5718945577,2.0
8221,3656175350,0.0
8222,7813586917,0.0
8223,7813586928,0.0
8224,5753163271,0.0
8225,8360576120,0.0
8226,5748460797,3.0
8227,5748460807,3.0
8228,5748460806,3.0
8229,9520908824,3.0
8230,5748461129,3.0
8231,2191963759,3.0
8232,5752812354,3.0
8233,5752812353,3.0
8234,5752812386,3.0
8235,8347604482,3.0
8236,7810317268,0.0
8237,5762624784,0.0
8238,7810317269,0.0
8239,5762623786,0.0
8240,5762624786,0.0
8241,5767404347,2.0
8242,5655530157,2.0
8243,5655530160,2.0
8244,5757656974,2.0
8245,5767573458,2.0
8246,3344037302,2.0
8247,3344037318,2.0
8248,3344037311,3.0
8249,3344037298,3.0
8250,3344037295,3.0
8251,5764885929,0.0
8252,5764885932,0.0
8253,366375267,0.0
8254,5764885935,0.0
8255,11414343180,0.0
8256,5762747157,0.0
8257,5762747177,0.0
8258,5762747154,0.0
8259,5762747155,0.0
8260,5762747171,0.0
8261,7820571890,2.0
8262,5755216785,2.0
8263,5755216824,2.0
8264,5755216741,2.0
8265,5755216786,2.0
8266,5655391028,0.0
8267,5655391025,3.0
8268,5769754145,0.0
8269,5655390310,0.0
8270,5655390311,3.0
8271,5771983328,2.0
8272,8347782382,2.0
8273,8347782381,2.0
8274,8347800657,2.0
8275,5653129353,2.0
8276,5748361871,1.0
8277,2942888314,0.0
8278,11801385627,0.0
8279,5748361870,1.0
8280,5748361889,1.0
8281,5748211466,0.0
8282,5748211482,0.0
8283,8365992729,0.0
8284,8365992730,0.0
8285,5748211426,0.0
8286,5740357886,0.0
8287,2091954853,0.0
8288,5740357887,0.0
8289,2922944985,0.0
8290,2922944995,0.0
8291,5653035483,3.0
8292,5653035481,3.0
8293,5653035480,3.0
8294,5653035478,3.0
8295,5653035479,3.0
8296,5735325767,2.0
8297,5740312438,2.0
8298,11412487351,2.0
8299,5735307583,3.0
8300,2922946821,2.0
8301,5757831319,3.0
8302,5757831377,3.0
8303,11416675747,3.0
8304,11416675752,3.0
8305,5757831320,3.0
8306,5753063829,3.0
8307,366431238,3.0
8308,366384739,3.0
8309,366474557,2.0
8310,2763159056,2.0
8311,5762831752,0.0
8312,5762831858,0.0
8313,11521929578,0.0
8314,3344036799,0.0
8315,5762831867,0.0
8316,5767200795,0.0
8317,5767200794,0.0
8318,11416605113,0.0
8319,8359411224,0.0
8320,8359549401,0.0
8321,4971873415,0.0
8322,4971873414,0.0
8323,5765430120,0.0
8324,8348335225,0.0
8325,8348306239,0.0
8326,2922944223,0.0
8327,5762651050,0.0
8328,5762651051,0.0
8329,5762650994,0.0
8330,5762651046,0.0
8331,8348936027,3.0
8332,8359944780,3.0
8333,8359944781,3.0
8334,7792335426,3.0
8335,8348938737,3.0
8336,5718889292,2.0
8337,5718889294,0.0
8338,5748695029,2.0
8339,5748420019,2.0
8340,5718889307,2.0
8341,11443022789,0.0
8342,2871638135,0.0
8343,2871638147,0.0
8344,5718890439,0.0
8345,2871638136,0.0
8346,4971634411,1.0
8347,5755402639,1.0
8348,5755402640,1.0
8349,8366779549,1.0
8350,8366779545,1.0
8351,2822307292,0.0
8352,5735376856,0.0
8353,5735376841,0.0
8354,5735376838,0.0
8355,5735376848,0.0
8356,5751172307,3.0
8357,5751172310,3.0
8358,5751172311,3.0
8359,9747896378,3.0
8360,2247594753,3.0
8361,2869793018,3.0
8362,2210872180,3.0
8363,1611021948,3.0
8364,8141356742,0.0
8365,8141356739,3.0
8366,5769332183,1.0
8367,5769332532,1.0
8368,5769332441,1.0
8369,366370163,1.0
8370,5769332215,1.0
8371,2325327092,3.0
8372,5655390876,3.0
8373,5655390872,3.0
8374,2240979379,3.0
8375,4971508467,2.0
8376,5765072430,3.0
8377,8360320427,3.0
8378,8360320428,3.0
8379,5765072425,3.0
8380,5765072429,3.0
8381,5753004718,0.0
8382,5753004719,0.0
8383,5753004715,0.0
8384,5753004716,0.0
8385,5753004714,0.0
8386,5738538673,0.0
8387,5738538671,0.0
8388,5738538681,0.0
8389,5738538684,3.0
8390,5738538683,0.0
8391,11451885816,2.0
8392,5753181400,2.0
8393,11524787978,2.0
8394,5753181392,2.0
8395,5753181401,2.0
8396,5752862683,0.0
8397,5752862681,0.0
8398,5752862682,0.0
8399,5752863181,0.0
8400,5752863182,0.0
8401,4068495484,3.0
8402,4068495475,3.0
8403,366413477,3.0
8404,5653036046,3.0
8405,8366521827,3.0
8406,3296661951,0.0
8407,7792432217,0.0
8408,5753206235,0.0
8409,8359624836,0.0
8410,7792432216,0.0
8411,5758105575,3.0
